Date,GOOG,AAPL,MSFT,AMZN,NASDAQ
2019-03-20,61.198502000000005,45.596596000000005,113.066994,89.86350300000001,7728.970215
2019-03-21,61.577,47.275928,115.664703,90.962997,7838.959961
2019-03-22,60.275002,46.296917,112.614815,88.23850300000001,7642.669922
2019-03-25,59.650002,45.737140999999994,113.201714,88.712997,7637.540039
2019-03-26,59.230999,45.264599,113.44221499999999,89.188004,7691.52002
2019-03-27,58.651001,45.671703,112.345413,88.285004,7643.379883
2019-03-28,58.4245,45.732288,112.499352,88.670998,7669.169922
2019-03-29,58.665501,46.030357,113.47108500000002,89.037498,7729.319823999999
2019-04-01,59.7215,46.342957,114.510178,90.709503,7828.910156
2019-04-02,60.024502000000005,47.016624,114.673721,90.69899699999999,7848.689941
2019-04-03,60.296001000000004,47.338928,115.424171,91.035004,7895.549805
2019-04-04,60.75,47.421326,114.83728,90.943001,7891.779785
2019-04-05,60.357498,47.738777,115.347191,91.863998,7938.689941
2019-04-08,60.192001,48.489994,115.38568899999999,92.49299599999999,7953.879883
2019-04-09,59.862499,48.344592999999996,114.7603,91.792,7909.279785
2019-04-10,60.108002,48.616001000000004,115.63584099999999,92.366501,7964.240234000001
2019-04-11,60.230999,48.211315,115.770523,92.203499,7947.359863
2019-04-12,60.893501,48.191933,116.36702,92.153,7984.160156
2019-04-15,61.055,48.279167,116.463249,92.2435,7976.009765999999
2019-04-16,61.356499,48.284008,116.193848,93.152,8000.22998
2019-04-17,61.817001,49.224258,117.15596000000001,93.240997,7996.080078
2019-04-18,61.818501,49.40115,118.69533500000001,93.084503,7998.060059
2019-04-22,62.442001,49.563511,119.07055700000001,94.365501,8015.27002
2019-04-23,63.227501000000004,50.278378000000004,120.686897,96.188499,8120.819823999999
2019-04-24,62.799999,50.200835999999995,120.273201,95.087502,8102.009765999999
2019-04-25,63.172501000000004,49.745258,124.256325,95.112503,8118.680176000001
2019-04-26,63.609001,49.507767,124.9683,97.531502,8146.399901999999
2019-04-29,64.378998,49.582893,124.852829,96.921501,8161.850098000001
2019-04-30,59.424,48.628113,125.651398,96.32599599999999,8095.390137
2019-05-01,58.403999,51.015057,123.034447,95.57599599999999,8049.640137
2019-05-02,58.130501,50.683064,121.42773400000002,95.041,8036.77002
2019-05-03,59.27,51.313128999999996,124.01576200000001,98.123001,8164.0
2019-05-06,59.469501,50.520706,123.294205,97.527496,8123.290039
2019-05-07,58.705002,49.158817,120.76386299999999,96.050003,7963.759765999999
2019-05-08,58.313499,49.16851,120.75424199999999,95.88849599999999,7943.319823999999
2019-05-09,58.118999,48.640232,120.744629,94.9935,7910.589844
2019-05-10,58.213501,47.966404,122.312859,94.499001,7916.939941
2019-05-13,56.601501,45.178616,118.67609399999999,91.134003,7647.02002
2019-05-14,56.021999,45.893806,120.003822,92.005997,7734.490234000001
2019-05-15,58.210499,46.443573,121.69371799999999,93.557503,7822.149901999999
2019-05-16,58.949001,46.239246,124.50380700000001,95.378502,7898.049805
2019-05-17,58.115002000000004,45.976524,123.673363,93.449997,7816.279785
2019-05-20,56.942501,44.538841,121.88685600000001,92.948502,7702.379883
2019-05-21,57.481499,45.392696,122.54353300000001,92.875999,7785.720215
2019-05-22,57.570999,44.463428,123.287079,92.984001,7750.839844
2019-05-23,57.038502,43.704453,121.848228,90.774002,7628.279785
2019-05-24,56.6735,43.536602,121.906181,91.164001,7637.009765999999
2019-05-28,56.7075,43.356583,121.828926,91.821503,7607.350098000001
2019-05-29,55.823002,43.149815000000004,120.65081,90.959503,7547.310059
2019-05-30,55.897498999999996,43.373611,121.413696,90.816002,7567.720215
2019-05-31,55.181499,42.587875,119.434074,88.753502,7453.149901999999
2019-06-03,51.811501,42.157307,115.72589099999999,84.634499,7333.02002
2019-06-04,52.6525,43.699585,118.931908,86.477997,7527.120117
2019-06-05,52.111,44.405048,121.51023899999998,86.925003,7575.47998
2019-06-06,52.216999,45.056984,123.431931,87.718002,7615.549805
2019-06-07,53.301998,46.256268,126.88903,90.2015,7742.100098000001
2019-06-10,54.019001,46.847393,128.047852,93.031502,7823.169922
2019-06-11,53.936001,47.389874,127.565002,93.184998,7822.569823999999
2019-06-12,53.851501,47.23904,126.97592900000001,92.765999,7792.720215
2019-06-13,54.438499,47.229309,127.77744299999999,93.514999,7837.129883
2019-06-14,54.267502,46.886314,127.902946,93.483498,7796.660156
2019-06-17,54.625,47.166065,128.28923,94.301498,7845.02002
2019-06-18,55.18,48.275341,130.51998899999998,95.068497,7953.879883
2019-06-19,55.116501,48.134258,131.031738,95.439499,7987.319823999999
2019-06-20,55.570999,48.521042,132.248505,95.9095,8051.339844
2019-06-21,56.094002,48.355621,132.267776,95.565002,8031.709961
2019-06-24,55.776001,48.306965000000005,133.050003,95.695,8005.700195
2019-06-25,54.317501,47.574753,128.84935,93.913498,7884.720215
2019-06-26,53.990002000000004,48.603747999999996,129.332184,94.891502,7909.970215
2019-06-27,53.800499,48.589146,129.544647,95.21399699999999,7967.759765999999
2019-06-28,54.045502,48.146412,129.36116,94.681503,8006.240234000001
2019-07-01,54.897498999999996,49.029465,131.02211,96.10949699999999,8091.160156
2019-07-02,55.5625,49.316497999999996,131.89123500000002,96.7155,8109.089844
2019-07-03,56.078998999999996,49.725189,132.74101299999998,96.949997,8170.22998
2019-07-05,56.579498,49.6814,132.354706,97.1455,8161.790039
2019-07-08,55.817501,48.657269,132.258163,97.615997,8098.379883
2019-07-09,56.241501,48.954044,131.77531399999998,99.415001,8141.72998
2019-07-10,57.023998,49.438140999999995,133.117569,100.870499,8202.530273
2019-07-11,57.210499,49.078114,133.648727,100.053497,8196.040039
2019-07-12,57.244999,49.455166,134.131546,100.550003,8244.139648
2019-07-15,57.516998,49.919796000000005,134.131546,101.0495,8258.19043
2019-07-16,57.679001,49.747082,132.37403899999998,100.495003,8222.799805
2019-07-17,57.317501,49.467323,131.59184299999998,99.601501,8185.209961
2019-07-18,57.316502,50.029266,131.736694,98.894997,8207.240234
2019-07-19,56.505001,49.282452,131.92983999999998,98.225998,8146.490234000001
2019-07-22,56.9035,50.40876,133.677673,99.281502,8204.139648
2019-07-23,57.310501,50.802834000000004,134.508179,99.724503,8251.400391
2019-07-24,56.890499,50.761482,135.889099,100.040497,8321.5
2019-07-25,56.605999,50.360096,135.377274,98.691002,8238.540039
2019-07-26,62.5205,50.535244,136.48779299999998,97.152496,8330.209961
2019-07-29,61.970501,51.007172,136.188416,95.622498,8293.330078
2019-07-30,61.257,50.788242,135.53178400000002,94.926498,8273.610352
2019-07-31,60.834,51.824535,131.59184299999998,93.33899699999999,8175.419922
2019-08-01,60.4505,50.703102,133.320374,92.765999,8111.120117
2019-08-02,59.699501,49.630322,132.20022600000001,91.162003,8004.069823999999
2019-08-05,57.616001000000004,47.032276,127.67124199999999,88.2565,7726.040039
2019-08-06,58.497501,47.922615,130.066071,89.391502,7833.27002
2019-08-07,58.699501,48.418861,130.63583400000002,89.66999799999999,7862.830078
2019-08-08,60.240002000000004,49.48679,134.12188700000002,91.644501,8039.160156
2019-08-09,59.400501,49.079002,132.982407,90.378998,7959.140137
2019-08-12,58.7355,48.95446,131.128296,89.246002,7863.410156
2019-08-13,59.863499,51.027603000000006,133.84184299999998,91.217003,8016.359863
2019-08-14,58.2145,49.50877,129.811295,88.148003,7773.939941
2019-08-15,58.362999,49.262142,129.520599,88.806,7766.620117
2019-08-16,58.880001,50.424461,131.89437900000001,89.628502,7895.990234000001
2019-08-19,59.922501000000004,51.364578,134.103424,90.806,8002.810059
2019-08-20,59.134499,51.367020000000004,132.989212,90.069,7948.560059
2019-08-21,59.5625,51.923759000000004,134.47160300000002,91.177002,8020.209961
2019-08-22,59.476501,51.879818,133.493057,90.233002,7991.390137
2019-08-23,57.564499,49.481907,129.23963899999998,87.481003,7751.77002
2019-08-26,58.4445,50.42202,131.23555,88.443497,7853.740234000001
2019-08-27,58.391998,49.853065,131.516525,88.091499,7826.950195
2019-08-28,58.550999,50.187603,131.342117,88.212502,7856.879883
2019-08-29,59.642502,51.037369,133.822464,89.32,7973.390137
2019-08-30,59.404999,50.971447,133.570602,88.814499,7962.879883
2019-09-03,58.419498,50.229118,131.80719,89.491997,7874.160156
2019-09-04,59.070499,51.081322,133.347733,90.030998,7976.879883
2019-09-05,60.569,52.080044,135.692429,92.03600300000001,8116.830078
2019-09-06,60.246497999999995,52.075157,134.771973,91.675499,8103.069823999999
2019-09-09,60.220501,52.297375,133.241165,91.567497,8087.439941
2019-09-10,60.299999,52.915165,131.845947,91.027496,8084.160156
2019-09-11,61.008499,54.597614,131.88472,91.149498,8169.680176000001
2019-09-12,61.712502,54.475517,133.241165,92.177498,8194.469727
2019-09-13,61.978001,53.415749,133.047363,91.967003,8176.709961
2019-09-16,61.564999,53.696552000000004,132.08819599999998,90.391998,8153.540039
2019-09-17,61.4575,53.891911,133.115204,91.127502,8186.02002
2019-09-18,61.620499,54.397377,134.210022,90.873001,8177.390137
2019-09-19,61.935501,53.955394999999996,136.680679,91.074997,8182.879883
2019-09-20,61.496497999999995,53.166676,135.101379,89.708,8117.669922
2019-09-23,61.7015,53.408424,134.81076000000002,89.264999,8112.459961
2019-09-24,60.938,53.154453000000004,133.105499,87.08049799999999,7993.629883
2019-09-25,62.326,53.972496,135.02389499999998,88.416496,8077.379883
2019-09-26,62.0695,53.694115000000004,135.198303,86.991997,8030.660156
2019-09-27,61.254501,53.432842,133.444626,86.272499,7939.629883
2019-09-30,60.950001,54.690403,134.704178,86.795502,7999.339844
2019-10-01,60.255001,54.841797,132.80513,86.782501,7908.680176000001
2019-10-02,58.831501,53.467022,130.460449,85.66149899999999,7785.25
2019-10-03,59.391498999999996,53.921218999999994,132.039734,86.221001,7872.259765999999
2019-10-04,60.450001,55.432724,133.822464,86.98249799999999,7982.470215
2019-10-07,60.383998999999996,55.444935,132.853592,86.633003,7956.290039
2019-10-08,59.456501,54.795398999999996,131.448715,85.275497,7823.779785
2019-10-09,60.115501,55.437614,133.938751,86.099503,7903.740234000001
2019-10-10,60.433498,56.184814,134.771973,86.013,7950.779785
2019-10-11,60.772498999999996,57.679237,135.333939,86.596001,8057.040039
2019-10-14,60.856998,57.59621,135.207962,86.821503,8048.649901999999
2019-10-15,62.150501,57.461909999999996,137.165131,88.369003,8148.709961
2019-10-16,62.181999,57.229935,136.041245,88.871498,8124.180176000001
2019-10-17,62.6535,57.452144999999994,135.343643,89.374001,8156.850098000001
2019-10-18,62.274502000000005,57.728069,133.134567,87.875504,8089.540039
2019-10-21,62.307499,58.729232999999994,134.122833,89.282997,8162.990234000001
2019-10-22,62.139998999999996,58.59494399999999,132.12690700000002,88.28649899999999,8104.299805
2019-10-23,62.956501,59.381209999999996,132.969864,88.108498,8119.790039
2019-10-24,63.0495,59.478889,135.58586100000002,89.039001,8185.799805
2019-10-25,63.2565,60.211449,136.35128799999998,88.066498,8243.120117
2019-10-28,64.5,60.81459,139.703598,88.853996,8325.990234
2019-10-29,63.131001,59.408069999999995,138.385941,88.135498,8276.849609
2019-10-30,63.064499,59.400742,140.11051899999998,88.999496,8303.980469
2019-10-31,63.005501,60.743778000000006,138.909134,88.833,8292.360352
2019-11-01,63.687,62.467728,139.24823,89.571999,8386.400391
2019-11-04,64.568497,62.877959999999995,140.05242900000002,90.233002,8433.200195
2019-11-05,64.601501,62.787628000000005,139.96521,90.085503,8434.679688
2019-11-06,64.589996,62.814471999999995,139.577667,89.788498,8410.629883
2019-11-07,65.443001,63.539432999999995,139.771423,89.410004,8434.519531
2019-11-08,65.568497,63.713333,141.418518,89.293999,8475.30957
2019-11-11,64.959503,64.217857,141.563873,88.582497,8464.280273
2019-11-12,64.940002,64.159081,142.494003,88.900002,8486.089844
2019-11-13,64.900002,64.77381899999999,142.726517,87.655502,8482.099609
2019-11-14,65.572998,64.325623,143.453201,87.730003,8479.019531
2019-11-15,66.7435,65.08976700000001,145.303772,86.974503,8540.830078
2019-11-18,66.035004,65.417961,145.662262,87.626503,8549.94043
2019-11-19,65.773003,65.219597,145.710709,87.639503,8570.660156
2019-11-20,65.152496,64.460327,145.45791599999998,87.27649699999999,8526.730469
2019-11-21,65.067497,64.171318,145.321823,86.735497,8506.209961
2019-11-22,64.766998,64.11499,145.42875700000002,87.28600300000001,8519.879883
2019-11-25,65.334503,65.23919699999999,147.02316299999998,88.692001,8632.490234
2019-11-26,65.677498,64.729744,147.800888,89.847,8647.929688
2019-11-27,65.649498,65.599213,148.08284,90.925499,8705.179688
2019-11-29,65.248001,65.454712,147.16896100000002,90.040001,8665.469727
2019-12-02,64.496002,64.69789899999999,145.38990800000002,89.08000200000001,8567.990234
2019-12-03,64.764,63.544327,145.15657,88.498001,8520.639648
2019-12-04,66.027,64.105186,145.68156399999998,88.0345,8566.669922
2019-12-05,66.406502,65.04568499999999,145.759323,87.024002,8570.700195
2019-12-06,67.030998,66.30212399999999,147.52868700000002,87.58000200000001,8656.530273
2019-12-09,67.178001,65.373878,147.149551,87.475502,8621.830078
2019-12-10,67.233002,65.75595899999999,146.925949,86.960503,8616.179688
2019-12-11,67.250999,66.316811,147.480087,87.435997,8654.049805
2019-12-12,67.51349599999999,66.485802,148.977219,88.016502,8717.320313
2019-12-13,67.391502,67.389572,150.231339,88.04699699999999,8734.879883
2019-12-16,68.058502,68.54312900000001,151.203537,88.460503,8814.230469
2019-12-17,67.755997,68.67783399999999,150.386902,89.532997,8823.360352
2019-12-18,67.630997,68.51374799999999,150.07578999999998,89.2015,8827.740234
2019-12-19,67.802002,68.582314,151.378525,89.613998,8887.219727
2019-12-20,67.4795,68.440262,153.03125,89.324997,8924.959961
2019-12-23,67.442001,69.557106,153.03125,89.650002,8945.650391
2019-12-24,67.178001,69.62323,153.00206,89.460503,8952.879883
2019-12-26,68.019997,71.00458499999999,154.25618,93.438499,9022.389648
2019-12-27,67.594498,70.977638,154.538147,93.489998,9006.620117
2019-12-30,66.806999,71.398911,153.206207,92.344498,8945.990234
2019-12-31,66.850998,71.920578,153.31317099999998,92.391998,8972.599609
2020-01-02,68.3685,73.561539,156.151962,94.900497,9092.19043
2020-01-03,68.032997,72.846367,154.207565,93.748497,9020.769531
2020-01-06,69.710503,73.426819,154.606186,95.143997,9071.469727
2020-01-07,69.667,73.081505,153.196518,95.343002,9068.580078
2020-01-08,70.216003,74.257111,155.636688,94.59850300000001,9129.240234
2020-01-09,70.991501,75.834389,157.58103899999998,95.052498,9203.429688
2020-01-10,71.48650400000001,76.005829,156.851913,94.157997,9178.860352
2020-01-13,71.961502,77.629631,158.737946,94.565002,9273.929688
2020-01-14,71.543999,76.581398,157.61996499999998,93.472,9251.330078
2020-01-15,71.959999,76.253204,158.640732,93.100998,9258.700195
2020-01-16,72.584999,77.20837399999999,161.547562,93.897003,9357.129883
2020-01-17,74.019501,78.063148,162.451706,93.236,9388.94043
2020-01-21,74.220001,77.534111,161.86836200000002,94.599998,9370.80957
2020-01-22,74.297501,77.810898,161.090622,94.373001,9383.769531
2020-01-23,74.332497,78.18562299999999,162.082245,94.228996,9402.480469
2020-01-24,73.335503,77.96028100000001,160.44898999999998,93.082001,9314.910156
2020-01-27,71.695,75.667847,157.765747,91.417,9139.30957
2020-01-28,72.627998,77.808418,160.85733000000002,92.662498,9269.679688
2020-01-29,72.931503,79.437149,163.36553999999998,92.900002,9275.160156
2020-01-30,72.792,79.32202099999999,167.973709,93.533997,9298.929688
2020-01-31,71.711502,75.80501600000001,165.494598,100.435997,9150.94043
2020-02-03,74.29699699999999,75.596817,169.52919,100.209999,9273.400391
2020-02-04,72.3535,78.092552,175.109482,102.483498,9467.969727
2020-02-05,72.41149899999999,78.729332,174.895615,101.9935,9508.679688
2020-02-06,73.811501,79.650238,178.521866,102.51149699999999,9572.150391
2020-02-07,73.961502,78.567566,178.774643,103.96399699999999,9520.509766
2020-02-10,75.433998,78.940735,183.450806,106.695503,9628.389648
2020-02-11,75.439499,78.464455,179.309357,107.540001,9638.94043
2020-02-12,75.913498,80.327827,179.571854,108.0,9725.959961
2020-02-13,75.733002,79.755806,178.599655,107.4935,9711.969727
2020-02-14,76.037003,79.775436,180.194031,106.7435,9731.179688
2020-02-18,75.983498,78.314705,182.021729,107.783501,9732.740234
2020-02-19,76.334503,79.448921,182.56761200000003,108.511002,9817.179688
2020-02-20,75.907501,78.63385,179.779602,107.654999,9750.969727
2020-02-21,74.255501,76.853966,174.096283,104.7985,9576.589844
2020-02-24,71.079498,73.203377,166.59004199999998,100.4645,9221.280273
2020-02-25,69.422501,70.723824,163.841003,98.637001,8965.610352
2020-02-26,69.658997,71.84575699999999,165.88815300000002,98.9795,8980.780273
2020-02-27,65.904503,67.14933,154.19984399999998,94.214996,8566.480469
2020-02-28,66.966499,67.110062,157.933472,94.1875,8567.370117
2020-03-02,69.45549799999999,73.358047,168.442215,97.697502,8952.169922
2020-03-03,67.06950400000001,71.028244,160.37059,95.449501,8684.089844
2020-03-04,69.32599599999999,74.322868,166.258591,98.791496,9018.089844
2020-03-05,65.952003,71.912064,162.086288,96.2015,8738.589844
2020-03-06,64.920502,70.957062,157.50456200000002,95.054497,8575.620117
2020-03-09,60.778,65.34491,146.83007800000001,90.030502,7950.680176000001
2020-03-10,64.019501,70.051163,156.870895,94.591003,8344.25
2020-03-11,60.7705,67.618248,149.764343,91.042999,7952.049805
2020-03-12,55.745499,60.940624,135.560959,83.83049799999999,7201.799805
2020-03-13,60.9865,68.241814,154.833496,89.25,7874.879883
2020-03-16,54.216499,59.462715,132.012543,84.457497,6904.589844
2020-03-17,55.990002000000004,62.077293000000004,142.88198899999998,90.391998,7334.779785
2020-03-18,54.84,60.557648,136.867233,91.5,6989.839844
2020-03-19,55.7645,60.093651,139.11911,94.046501,7150.580078
2020-03-20,53.616001000000004,56.27856800000001,133.893982,92.304497,6879.52002
2020-03-23,52.831001,55.082989000000005,132.558441,95.141502,6860.669922
2020-03-24,56.723,60.609203,144.60742199999999,97.004997,7417.859863
2020-03-25,55.1245,60.275321999999996,143.223175,94.292,7384.299805
2020-03-26,58.087502,63.447178,152.181931,97.774498,7797.540039
2020-03-27,55.5355,60.82033199999999,145.933212,95.004997,7502.379883
2020-03-30,57.341,62.556015,156.198257,98.197502,7774.149901999999
2020-03-31,58.140499,62.428368000000006,153.741699,97.486,7700.100098000001
2020-04-01,55.280998,59.143562,148.282608,95.385002,7360.580078
2020-04-02,56.042,60.130469999999995,151.353302,95.941498,7487.310059
2020-04-03,54.894001,59.266315000000006,149.95932,95.329498,7373.080078
2020-04-06,59.346001,64.436562,161.111435,99.879501,7913.240234000001
2020-04-07,59.3255,63.690224,159.376266,100.58000200000001,7887.259765999999
2020-04-08,60.514,65.320358,160.97496,102.150002,8090.899901999999
2020-04-09,60.572497999999996,65.791718,160.984726,102.138,8153.580078
2020-04-13,60.877998,67.083061,161.34541299999998,108.443497,8192.419922
2020-04-14,63.461498,70.470947,169.32931499999998,114.166,8515.740234
2020-04-15,63.123501,69.827751,167.55514499999998,115.384003,8393.179688
2020-04-16,63.1735,70.382599,172.585266,120.4095,8532.360352
2020-04-17,64.162498,69.427582,174.106049,118.75,8650.139648
2020-04-20,63.330502,67.986496,170.655121,119.68049599999999,8560.730469
2020-04-21,60.817001,65.88501,163.59729,116.405998,8263.230469
2020-04-22,63.1605,67.78273,169.153854,118.1745,8495.379883
2020-04-23,63.815498,67.520035,167.10672,119.972504,8494.75
2020-04-24,63.9655,69.46932199999999,170.157944,120.511002,8634.519531
2020-04-27,63.793999,69.518425,169.670532,118.800003,8730.160156
2020-04-28,61.683498,68.391563,165.537216,115.704002,8607.730469
2020-04-29,67.07399699999999,70.637909,172.965485,118.635498,8914.709961
2020-04-30,67.432999,72.12808199999999,174.700684,123.699997,8889.549805
2020-05-01,66.030502,70.96687299999999,170.17746,114.302002,8604.950195
2020-05-04,66.339996,71.97097,174.340012,115.7995,8710.709961
2020-05-05,67.55549599999999,73.05117800000001,176.2117,115.889999,8809.120117
2020-05-06,67.364998,73.80484799999999,177.946884,117.563004,8854.389648
2020-05-07,68.627998,74.568359,178.98019399999998,118.380501,8979.660156
2020-05-08,69.418503,76.34320799999999,180.033051,118.980499,9121.320313
2020-05-11,70.163002,77.54450200000001,182.041245,120.449997,9192.339844
2020-05-12,68.787003,76.65831800000001,177.917633,117.847504,9002.549805
2020-05-13,67.466499,75.73273499999999,175.227097,118.396004,8863.169922
2020-05-14,67.806503,76.197983,175.987457,119.442497,8943.719727
2020-05-15,68.6595,75.74749,178.551285,120.488998,9014.55957
2020-05-18,69.196999,77.532188,180.257263,121.313004,9234.830078
2020-05-19,68.67424799999999,77.084183,179.009476,122.466499,9185.099609
2020-05-20,70.335999,78.583321,181.492447,124.897003,9375.780273
2020-05-21,70.139999,77.997452,179.3125,122.336998,9284.879883
2020-05-22,70.521004,78.499634,179.390717,121.844002,9324.589844
2020-05-26,70.850998,77.96791800000001,177.494247,121.093002,9340.219727
2020-05-27,70.891998,78.30761700000001,177.728897,120.519501,9412.360352
2020-05-28,70.836502,78.342079,177.32806399999998,120.055,9368.990234
2020-05-29,71.445999,78.26576999999999,179.136566,122.1185,9489.870117
2020-06-01,71.591003,79.22827099999999,178.726013,123.552002,9552.049805
2020-06-02,71.960999,79.595062,180.75929299999999,123.620499,9608.379883
2020-06-03,71.819,80.033234,181.199203,123.91999799999999,9682.910156
2020-06-04,70.609001,79.343956,178.81395,123.029999,9615.80957
2020-06-05,71.91950200000001,81.603767,182.997894,124.150002,9814.080078
2020-06-08,72.33049799999999,82.08625,184.131866,126.20300300000001,9924.75
2020-06-09,72.807999,84.67836,185.53951999999998,130.042999,9953.75
2020-06-10,73.292503,86.856926,192.42150900000001,132.372498,10020.349609
2020-06-11,70.192001,82.686897,182.088791,127.898003,9492.730469
2020-06-12,70.658997,83.400772,183.525757,127.250999,9588.80957
2020-06-15,70.9925,84.432198,184.698837,128.634003,9726.019531
2020-06-16,72.136002,86.669853,189.22493,130.763504,9895.870117
2020-06-17,72.556,86.549225,189.879883,132.048996,9910.530273
2020-06-18,71.797997,86.583694,191.913177,132.699005,9943.049805
2020-06-19,71.585999,86.08889,190.769455,133.750504,9946.120117
2020-06-22,72.593002,88.341301,196.06778,135.690994,10056.480469
2020-06-23,73.220497,90.226929,197.377701,138.220505,10131.370117
2020-06-24,71.59850300000001,88.634247,193.399048,136.720001,9909.169922
2020-06-25,72.066498,89.810905,195.84291100000002,137.729004,10017.0
2020-06-26,67.995003,87.05141400000001,191.922958,134.643494,9757.219727
2020-06-29,69.748497,89.057648,193.985596,134.01899699999998,9874.150391
2020-06-30,70.68049599999999,89.801056,198.941757,137.940994,10058.769531
